Date,TVL_Compoundv2ethereum,TVL_Compoundv3ethereum,TVL_Compoundv3arbitrum,TVL_Aavev2ethereum,TVL_Aavev3ethereum,TVL_Aavev3arbitrum,Borrowed_Compoundv2ethereum,Borrowed_Compoundv3ethereum,Borrowed_Compoundv3arbitrum,Borrowed_Aavev2ethereum,Borrowed_Aavev3ethereum,Borrowed_Aavev3arbitrum,Deposit_Compoundv2ethereum,Deposit_Compoundv3ethereum,Deposit_Compoundv3arbitrum,Deposit_Aavev2ethereum,Deposit_Aavev3ethereum,Deposit_Aavev3arbitrum,Liquidate_Compoundv2ethereum,Liquidate_Compoundv3ethereum,Liquidate_Compoundv3arbitrum,Liquidate_Aavev2ethereum,Liquidate_Aavev3ethereum,Liquidate_Aavev3arbitrum,Totalrevenue_Compoundv2ethereum,Totalrevenue_Compoundv3ethereum,Totalrevenue_Compoundv3arbitrum,Totalrevenue_Aavev2ethereum,Totalrevenue_Aavev3ethereum,Totalrevenue_Aavev3arbitrum,Repay_Compoundv2ethereum,Repay_Compoundv3ethereum,Repay_Compoundv3arbitrum,Repay_Aavev2ethereum,Repay_Aavev3ethereum,Repay_Aavev3arbitrum,Transfer_Compoundv2ethereum,Transfer_Compoundv3ethereum,Transfer_Compoundv3arbitrum,Transfer_Aavev2ethereum,Transfer_Aavev3ethereum,Transfer_Aavev3arbitrum,Withdraw_Compoundv2ethereum,Withdraw_Compoundv3ethereum,Withdraw_Compoundv3arbitrum,Withdraw_Aavev2ethereum,Withdraw_Aavev3ethereum,Withdraw_Aavev3arbitrum,Flashloan_Compoundv2ethereum,Flashloan_Compoundv3ethereum,Flashloan_Compoundv3arbitrum,Flashloan_Aavev2Ethereum,Flashloan_Aavev3ethereum,Flashloan_Aavev3arbitrum,MC_Compoundv2ethereum,MC_Compoundv3ethereum,MC_Compoundv3arbitrum,MC_Aavev2ethereum,MC_Aavev3ethereum,MC_Aavev3arbitrum,TV_Compoundv2ethereum,TV_Compoundv3ethereum,TV_Compoundv3arbitrum,TV_Aavev2ethereum,TV_Aavev3ethereum,TV_Aavev3arbitrum,FGI_Compoundv2ethereum,FGI_Compoundv3ethereum,FGI_Compoundv3arbitrum,FGI_Aavev2ethereum,FGI_Aavev3ethereum,FGI_Aavev3arbitrum,VIX_Compoundv2ethereum,VIX_Compoundv3ethereum,VIX_Compoundv3arbitrum,VIX_Aavev2ethereum,VIX_Aavev3ethereum,VIX_Aavev3arbitrum,ETH_Compoundv2ethereum,ETH_Compoundv3ethereum,ETH_Compoundv3arbitrum,ETH_Aavev2ethereum,ETH_Aavev3ethereum,ETH_Aavev3arbitrum,BTC_Compoundv2ethereum,BTC_Compoundv3ethereum,BTC_Compoundv3arbitrum,BTC_Aavev2ethereum,BTC_Aavev3ethereum,BTC_Aavev3arbitrum,USDT_Compoundv2ethereum,USDT_Compoundv3ethereum,USDT_Compoundv3arbitrum,USDT_Aavev2ethereum,USDT_Aavev3ethereum,USDT_Aavev3arbitrum,USDC_Compoundv2ethereum,USDC_Compoundv3ethereum,USDC_Compoundv3arbitrum,USDC_Aavev2ethereum,USDC_Aavev3ethereum,USDC_Aavev3arbitrum,SPX_Compoundv2ethereum,SPX_Compoundv3ethereum,SPX_Compoundv3arbitrum,SPX_Aavev2ethereum,SPX_Aavev3ethereum,SPX_Aavev3arbitrum,FEE_Compoundv2ethereum,FEE_Compoundv3ethereum,FEE_Compoundv3arbitrum,FEE_Aavev2ethereum,FEE_Aavev3ethereum,FEE_Aavev3arbitrum,Wethborrowapr_Compoundv2ethereum,Wethborrowapr_Compoundv3ethereum,Wethborrowapr_Compoundv3arbitrum,Wethborrowapr_Aavev2ethereum,Wethborrowapr_Aavev3ethereum,Wethborrowapr_Aavev3arbitrum,Wethsupplyapr_Compoundv2ethereum,Wethsupplyapr_Compoundv3ethereum,Wethsupplyapr_Compoundv3arbitrum,Wethsupplyapr_Aavev2ethereum,Wethsupplyapr_Aavev3ethereum,Wethsupplyapr_Aavev3arbitrum,Wbtcborrowapr_Compoundv2ethereum,Wbtcborrowapr_Compoundv3ethereum,Wbtcborrowapr_Compoundv3arbitrum,Wbtcborrowapr_Aavev2ethereum,Wbtcborrowapr_Aavev3ethereum,Wbtcborrowapr_Aavev3arbitrum,Wbtcsupplyapr_Compoundv2ethereum,Wbtcsupplyapr_Compoundv3ethereum,Wbtcsupplyapr_Compoundv3arbitrum,Wbtcsupplyapr_Aavev2ethereum,Wbtcsupplyapr_Aavev3ethereum,Wbtcsupplyapr_Aavev3arbitrum,Usdtborrowapr_Compoundv2ethereum,Usdtborrowapr_Compoundv3ethereum,Usdtborrowapr_Compoundv3arbitrum,Usdtborrowapr_Aavev2ethereum,Usdtborrowapr_Aavev3ethereum,Usdtborrowapr_Aavev3arbitrum,Usdtsupplyapr_Compoundv2ethereum,Usdtsupplyapr_Compoundv3ethereum,Usdtsupplyapr_Compoundv3arbitrum,Usdtsupplyapr_Aavev2ethereum,Usdtsupplyapr_Aavev3ethereum,Usdtsupplyapr_Aavev3arbitrum,Usdcborrowapr_Compoundv2ethereum,Usdcborrowapr_Compoundv3ethereum,Usdcborrowapr_Compoundv3arbitrum,Usdcborrowapr_Aavev2ethereum,Usdcborrowapr_Aavev3ethereum,Usdcborrowapr_Aavev3arbitrum,Usdcsupplyapr_Compoundv2ethereum,Usdcsupplyapr_Compoundv3ethereum,Usdcsupplyapr_Compoundv3arbitrum,Usdcsupplyapr_Aavev2ethereum,Usdcsupplyapr_Aavev3ethereum,Usdcsupplyapr_Aavev3arbitrum,LTV_Compoundv2ethereum,LTV_Compoundv3ethereum,LTV_Compoundv3arbitrum,LTV_aavev2ethereum,LTV_aavev3ethereum,LTV_aavev3arbitrum,liquidationthreshold_Compoundv2ethereum,liquidationthreshold_Compoundv3ethereum,liquidationthreshold_Compoundv3arbitrum,liquidationthreshold_Aavev2ethereum,liquidationthreshold_Aavev3ethereum,liquidationthreshold_Aavev3arbitrum,liquidationpenalty_Compoundv2ethereum,liquidationpenalty_Compoundv3ethereum,liquidationpenalty_Compoundv3arbitrum,liquidationpenalty_Aavev2ethereum,liquidationpenalty_Aavev3ethereum,liquidationpenalty_Aavev3arbitrum,Flashloans_Compoundv2ethereum,Flashloans_Compoundv3ethereum,Flashloans_Compoundv3arbitrum,Flashloans_aavev2ethereum,Flashloans_aavev3ethereum,Flashloans_aavev3arbitrum,Liquidity_Compoundv2ethereum,Liquidity_Compoundv3ethereum,Liquidity_Compoundv3arbitrum,Liquidity_Aavev2ethereum,Liquidity_Aavev3ethereum,Liquidity_Aavev3arbitrum
20/01/2021,4963757935,,,687971327,,,74193391.3,,,26824038.26,,,611766060.2,,,52320505.59,,,67576.7,,,212879.23,,,745605.8487,,,43095.10021,,,63616059.99,,,6699093.746,,,0,,,11113907.14,,,573254400.1,,,31592688.47,,,,,3124092.314,,,,3.72E+11,3.72E+11,3.72E+11,3.72E+11,3.72E+11,3.72E+11,52218609910,52218609910,52218609910,52218609910,52218609910,52218609910,78,78,78,78,78,78,21.58,21.58,21.58,21.58,21.58,21.58,0.09669151,0.09669151,0.09669151,0.09669151,0.09669151,0.09669151,-0.01349673,-0.01349673,-0.01349673,-0.01349673,-0.01349673,-0.01349673,-0.002694991,-0.002694991,-0.002694991,-0.002694991,-0.002694991,-0.002694991,-0.005154984,-0.005154984,-0.005154984,-0.005154984,-0.005154984,-0.005154984,0.008752273,0.008752273,0.008752273,0.008752273,0.008752273,0.008752273,83504044289,83504044289,,83504044289,83504044289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,1544100071,,,,,
21/01/2021,4894920660,,,598404186.5,,,74250711.1,,,21513157.44,,,793617698.2,,,73010687.49,,,1938156,,,1423177.06,,,695572.1139,,,52570.33154,,,165607454.3,,,7578698.548,,,0,,,27642554.63,,,859352391,,,78370356.77,,,,,3875942.917,,,,3.68E+11,3.68E+11,3.68E+11,3.68E+11,3.68E+11,3.68E+11,48075441456,48075441456,48075441456,48075441456,48075441456,48075441456,75,75,75,75,75,75,21.32,21.32,21.32,21.32,21.32,21.32,0.001710811,0.001710811,0.001710811,0.001710811,0.001710811,0.001710811,-0.01443344,-0.01443344,-0.01443344,-0.01443344,-0.01443344,-0.01443344,0.000298921,0.000298921,0.000298921,0.000298921,0.000298921,0.000298921,0.007105187,0.007105187,0.007105187,0.007105187,0.007105187,0.007105187,0.016285383,0.016285383,0.016285383,0.016285383,0.016285383,0.016285383,1.21E+11,1.21E+11,,1.21E+11,1.21E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,1247007702,,,,,
22/01/2021,5247650736,,,676046804.6,,,179059506.3,,,32685084.26,,,1156326053,,,74686948.24,,,996599.4,,,437930.94,,,567677.4685,,,46173.73967,,,422567750.2,,,2517008.993,,,0,,,11938218.56,,,1464527421,,,48797360.29,,,,,2158750.635,,,,3.67E+11,3.67E+11,3.67E+11,3.67E+11,3.67E+11,3.67E+11,48949097583,48949097583,48949097583,48949097583,48949097583,48949097583,40,40,40,40,40,40,21.91,21.91,21.91,21.91,21.91,21.91,-0.210390135,-0.210390135,-0.210390135,-0.210390135,-0.210390135,-0.210390135,-0.140794836,-0.140794836,-0.140794836,-0.140794836,-0.140794836,-0.140794836,0.009209963,0.009209963,0.009209963,0.009209963,0.009209963,0.009209963,-0.001337987,-0.001337987,-0.001337987,-0.001337987,-0.001337987,-0.001337987,-0.00632688,-0.00632688,-0.00632688,-0.00632688,-0.00632688,-0.00632688,1.32E+11,1.32E+11,,1.32E+11,1.32E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,1375197328,,,,,
23/01/2021,5420427235,,,717118239.8,,,273844969.5,,,13657222.38,,,861000497.4,,,69568034.19,,,2934596.1,,,31569.09,,,495641.8109,,,44892.76115,,,24506541.34,,,1916844.336,,,0,,,9167593.964,,,508225325,,,56473047.36,,,,,420863.1103,,,,3.68E+11,3.68E+11,3.68E+11,3.68E+11,3.68E+11,3.68E+11,47712573118,47712573118,47712573118,47712573118,47712573118,47712573118,74,74,74,74,74,74,21.91,21.91,21.91,21.91,21.91,21.91,0.096507457,0.096507457,0.096507457,0.096507457,0.096507457,0.096507457,0.064031942,0.064031942,0.064031942,0.064031942,0.064031942,0.064031942,-0.00655202,-0.00655202,-0.00655202,-0.00655202,-0.00655202,-0.00655202,0.001205233,0.001205233,0.001205233,0.001205233,0.001205233,0.001205233,-0.006645169,-0.006645169,-0.006645169,-0.006645169,-0.006645169,-0.006645169,80179001262,80179001262,,80179001262,80179001262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,1378764733,,,,,
24/01/2021,5411050060,,,816484748.9,,,57412832.22,,,51883644.56,,,447384435.3,,,118423818.3,,,6867.6,,,20513.52,,,484827.625,,,56119.74217,,,41905882.72,,,1013439.268,,,0,,,17019113.85,,,461061972.6,,,52310343.01,,,,,690182.0213,,,,3.60E+11,3.60E+11,3.60E+11,3.60E+11,3.60E+11,3.60E+11,47698304979,47698304979,47698304979,47698304979,47698304979,47698304979,70,70,70,70,70,70,21.91,21.91,21.91,21.91,21.91,21.91,-0.004463035,-0.004463035,-0.004463035,-0.004463035,-0.004463035,-0.004463035,-0.027369883,-0.027369883,-0.027369883,-0.027369883,-0.027369883,-0.027369883,-0.001831066,-0.001831066,-0.001831066,-0.001831066,-0.001831066,-0.001831066,-0.001720366,-0.001720366,-0.001720366,-0.001720366,-0.001720366,-0.001720366,-0.001528971,-0.001528971,-0.001528971,-0.001528971,-0.001528971,-0.001528971,81094537437,81094537437,,81094537437,81094537437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,1536445621,,,,,
25/01/2021,5589451492,,,776654165.7,,,89541122.12,,,25938977.96,,,1267774514,,,61449805.82,,,1865693.9,,,64629.58,,,532993.933,,,54546.56587,,,50633227.67,,,4544017.284,,,0,,,28386509.01,,,1210619441,,,85516423.48,,,,,885457.4169,,,,3.61E+11,3.61E+11,3.61E+11,3.61E+11,3.61E+11,3.61E+11,36752997556,36752997556,36752997556,36752997556,36752997556,36752997556,74,74,74,74,74,74,23.190001,23.190001,23.190001,23.190001,23.190001,23.190001,0.123159129,0.123159129,0.123159129,0.123159129,0.123159129,0.123159129,0.006385625,0.006385625,0.006385625,0.006385625,0.006385625,0.006385625,0.001005396,0.001005396,0.001005396,0.001005396,0.001005396,0.001005396,0.001138335,0.001138335,0.001138335,0.001138335,0.001138335,0.001138335,0.000134919,0.000134919,0.000134919,0.000134919,0.000134919,0.000134919,1.08E+11,1.08E+11,,1.08E+11,1.08E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,1479518593,,,,,
26/01/2021,5343716720,,,798432825.8,,,88830698.66,,,18741785.45,,,969872861,,,40243521.38,,,43667.3,,,117049.01,,,457870.6026,,,40684.20704,,,76657500.46,,,3586725.97,,,0,,,10010314.06,,,873567470.8,,,27891313.45,,,,,530161.6047,,,,3.66E+11,3.66E+11,3.66E+11,3.66E+11,3.66E+11,3.66E+11,36913214523,36913214523,36913214523,36913214523,36913214523,36913214523,71,71,71,71,71,71,23.02,23.02,23.02,23.02,23.02,23.02,-0.050902772,-0.050902772,-0.050902772,-0.050902772,-0.050902772,-0.050902772,0.003149408,0.003149408,0.003149408,0.003149408,0.003149408,0.003149408,0.001259311,0.001259311,0.001259311,0.001259311,0.001259311,0.001259311,-0.001766884,-0.001766884,-0.001766884,-0.001766884,-0.001766884,-0.001766884,0.000134919,0.000134919,0.000134919,0.000134919,0.000134919,0.000134919,85152958296,85152958296,,85152958296,85152958296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,1607370881,,,,,
27/01/2021,5605979582,,,752656208.1,,,107313485.6,,,27310929.25,,,546236989.3,,,52186027.23,,,38966.4,,,372626.47,,,455808.9452,,,48520.01925,,,122105238,,,5767979.354,,,0,,,17117128.19,,,593336898.9,,,52313624.76,,,,,5343274.407,,,,3.69E+11,3.69E+11,3.69E+11,3.69E+11,3.69E+11,3.69E+11,40038990943,40038990943,40038990943,40038990943,40038990943,40038990943,78,78,78,78,78,78,37.209999,37.209999,37.209999,37.209999,37.209999,37.209999,0.023747454,0.023747454,0.023747454,0.023747454,0.023747454,0.023747454,0.006366942,0.006366942,0.006366942,0.006366942,0.006366942,0.006366942,0.00235077,0.00235077,0.00235077,0.00235077,0.00235077,0.00235077,0.000827808,0.000827808,0.000827808,0.000827808,0.000827808,0.000827808,0.000134919,0.000134919,0.000134919,0.000134919,0.000134919,0.000134919,1.00E+11,1.00E+11,,1.00E+11,1.00E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,1469298639,,,,,
28/01/2021,5734941976,,,871230508.2,,,107446044.3,,,29846502.79,,,548201297.2,,,114960555.7,,,1360.3,,,1647.78,,,519972.2473,,,53714.49438,,,67958098.54,,,7288920.292,,,0,,,10614891.75,,,533289089.1,,,48655626.63,,,,,8580830.005,,,,3.69E+11,3.69E+11,3.69E+11,3.69E+11,3.69E+11,3.69E+11,45374883360,45374883360,45374883360,45374883360,45374883360,45374883360,55,55,55,55,55,55,30.209999,30.209999,30.209999,30.209999,30.209999,30.209999,-0.078320194,-0.078320194,-0.078320194,-0.078320194,-0.078320194,-0.078320194,-0.067824298,-0.067824298,-0.067824298,-0.067824298,-0.067824298,-0.067824298,-0.001123537,-0.001123537,-0.001123537,-0.001123537,-0.001123537,-0.001123537,0.000682896,0.000682896,0.000682896,0.000682896,0.000682896,0.000682896,-0.016464624,-0.016464624,-0.016464624,-0.016464624,-0.016464624,-0.016464624,94810705889,94810705889,,94810705889,94810705889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,1604967977,,,,,
29/01/2021,5796407923,,,1023471558,,,121874392.6,,,26681771.54,,,571148263.3,,,188611992.4,,,37129.9,,,109542.54,,,603256.4969,,,61995.10953,,,64258195.49,,,2260914.037,,,0,,,11230055.02,,,525665561.9,,,46149015.61,,,,,8427842.594,,,,3.92E+11,3.92E+11,3.92E+11,3.92E+11,3.92E+11,3.92E+11,61759642956,61759642956,61759642956,61759642956,61759642956,61759642956,77,77,77,77,77,77,33.09,33.09,33.09,33.09,33.09,33.09,0.058602691,0.058602691,0.058602691,0.058602691,0.058602691,0.058602691,0.084450287,0.084450287,0.084450287,0.084450287,0.084450287,0.084450287,-0.003212706,-0.003212706,-0.003212706,-0.003212706,-0.003212706,-0.003212706,-0.007832149,-0.007832149,-0.007832149,-0.007832149,-0.007832149,-0.007832149,0.004716138,0.004716138,0.004716138,0.004716138,0.004716138,0.004716138,1.41E+11,1.41E+11,,1.41E+11,1.41E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,1669289583,,,,,
30/01/2021,5663285625,,,1070872376,,,78857332.29,,,23859461.65,,,429386215.5,,,50140260.14,,,1386247.1,,,21576.36,,,688942.5985,,,63297.3828,,,56790944.87,,,6136670.258,,,0,,,14925315.79,,,395412945,,,34662645.01,,,,,4189746.86,,,,4.00E+11,4.00E+11,4.00E+11,4.00E+11,4.00E+11,4.00E+11,56587639893,56587639893,56587639893,56587639893,56587639893,56587639893,76,76,76,76,76,76,33.09,33.09,33.09,33.09,33.09,33.09,0.038033037,0.038033037,0.038033037,0.038033037,0.038033037,0.038033037,0.030397225,0.030397225,0.030397225,0.030397225,0.030397225,0.030397225,-0.00383193,-0.00383193,-0.00383193,-0.00383193,-0.00383193,-0.00383193,0.005075792,0.005075792,0.005075792,0.005075792,0.005075792,0.005075792,-0.002198097,-0.002198097,-0.002198097,-0.002198097,-0.002198097,-0.002198097,1.13E+11,1.13E+11,,1.13E+11,1.13E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,1672665212,,,,,
31/01/2021,5931156813,,,1042900237,,,73150700.07,,,26775984.94,,,757095043.9,,,62434755.61,,,18291.7,,,6396.18,,,704054.5298,,,67641.24007,,,99893536.46,,,3325248.462,,,0,,,17571153.88,,,771478895.9,,,51633305.49,,,,,1760615.208,,,,3.99E+11,3.99E+11,3.99E+11,3.99E+11,3.99E+11,3.99E+11,50026420177,50026420177,50026420177,50026420177,50026420177,50026420177,78,78,78,78,78,78,33.09,33.09,33.09,33.09,33.09,33.09,-0.005708591,-0.005708591,-0.005708591,-0.005708591,-0.005708591,-0.005708591,0.001425042,0.001425042,0.001425042,0.001425042,0.001425042,0.001425042,0.001471134,0.001471134,0.001471134,0.001471134,0.001471134,0.001471134,-0.001295217,-0.001295217,-0.001295217,-0.001295217,-0.001295217,-0.001295217,0.005205374,0.005205374,0.005205374,0.005205374,0.005205374,0.005205374,1.29E+11,1.29E+11,,1.29E+11,1.29E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,1603224231,,,,,
01/02/2021,6266102400,,,1086070699,,,174720054.5,,,32816589.61,,,289640025.9,,,83393872.31,,,767370.1,,,2988.97,,,689389.5714,,,54036.60337,,,74242206.84,,,9260186.21,,,0,,,13997283.18,,,152127970.4,,,54345486.89,,,,,3437514.11,,,,4.04E+11,4.04E+11,4.04E+11,4.04E+11,4.04E+11,4.04E+11,43849654626,43849654626,43849654626,43849654626,43849654626,43849654626,77,77,77,77,77,77,30.24,30.24,30.24,30.24,30.24,30.24,-0.041188432,-0.041188432,-0.041188432,-0.041188432,-0.041188432,-0.041188432,-0.033742731,-0.033742731,-0.033742731,-0.033742731,-0.033742731,-0.033742731,0.004389781,0.004389781,0.004389781,0.004389781,0.004389781,0.004389781,0.000774577,0.000774577,0.000774577,0.000774577,0.000774577,0.000774577,0.003439866,0.003439866,0.003439866,0.003439866,0.003439866,0.003439866,1.54E+11,1.54E+11,,1.54E+11,1.54E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,1684918075,,,,,
02/02/2021,6551220786,,,1185439097,,,140187854.8,,,31935947.41,,,582600522.2,,,105435748.5,,,29715.3,,,7412.82,,,749693.7953,,,99889.42323,,,77838134.27,,,2053561.844,,,0,,,16657279.49,,,500339125.9,,,58924657.44,,,,,3525839.153,,,,4.01E+11,4.01E+11,4.01E+11,4.01E+11,4.01E+11,4.01E+11,43610120156,43610120156,43610120156,43610120156,43610120156,43610120156,76,76,76,76,76,76,25.559999,25.559999,25.559999,25.559999,25.559999,25.559999,0.038442973,0.038442973,0.038442973,0.038442973,0.038442973,0.038442973,0.010266364,0.010266364,0.010266364,0.010266364,0.010266364,0.010266364,-0.003435659,-0.003435659,-0.003435659,-0.003435659,-0.003435659,-0.003435659,0.000902965,0.000902965,0.000902965,0.000902965,0.000902965,0.000902965,0.003439866,0.003439866,0.003439866,0.003439866,0.003439866,0.003439866,1.76E+11,1.76E+11,,1.76E+11,1.76E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,1909252792,,,,,
03/02/2021,6636532043,,,1426551231,,,117486533.4,,,24490702.38,,,174865246.5,,,191905356.1,,,728.1,,,0,,,835595.7606,,,119987.5916,,,51708447.57,,,1474270.888,,,0,,,18191726.76,,,116047444.3,,,44682667.03,,,,,5943986.869,,,,3.99E+11,3.99E+11,3.99E+11,3.99E+11,3.99E+11,3.99E+11,61505095287,61505095287,61505095287,61505095287,61505095287,61505095287,78,78,78,78,78,78,22.91,22.91,22.91,22.91,22.91,22.91,0.101068472,0.101068472,0.101068472,0.101068472,0.101068472,0.101068472,0.06040262,0.06040262,0.06040262,0.06040262,0.06040262,0.06040262,0.00347559,0.00347559,0.00347559,0.00347559,0.00347559,0.00347559,0.000797523,0.000797523,0.000797523,0.000797523,0.000797523,0.000797523,0.003439866,0.003439866,0.003439866,0.003439866,0.003439866,0.003439866,1.73E+11,1.73E+11,,1.73E+11,1.73E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,2069624400,,,,,
04/02/2021,7000486867,,,1709503237,,,3071481599,,,29368245.96,,,4472790010,,,271865645.2,,,621753,,,60161.98,,,997073.1533,,,3474806.369,,,2989136890,,,4171367.96,,,0,,,22667633.9,,,4396031188,,,70071243.51,,,,,1875290424,,,,4.12E+11,4.12E+11,4.12E+11,4.12E+11,4.12E+11,4.12E+11,52858240035,52858240035,52858240035,52858240035,52858240035,52858240035,80,80,80,80,80,80,21.77,21.77,21.77,21.77,21.77,21.77,0.092516441,0.092516441,0.092516441,0.092516441,0.092516441,0.092516441,0.055062204,0.055062204,0.055062204,0.055062204,0.055062204,0.055062204,-0.001009537,-0.001009537,-0.001009537,-0.001009537,-0.001009537,-0.001009537,0.000701931,0.000701931,0.000701931,0.000701931,0.000701931,0.000701931,-0.018764495,-0.018764495,-0.018764495,-0.018764495,-0.018764495,-0.018764495,2.33E+11,2.33E+11,,2.33E+11,2.33E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,2168331004,,,,,
05/02/2021,6972853024,,,1828399676,,,113241785.2,,,33583661.83,,,200638614.3,,,86363970.41,,,0,,,44124.07,,,1031122.642,,,98568.24839,,,60587374.4,,,2982791.575,,,0,,,20565344.39,,,107934228.6,,,56130633.92,,,,,879224.5301,,,,4.01E+11,4.01E+11,4.01E+11,4.01E+11,4.01E+11,4.01E+11,59748546421,59748546421,59748546421,59748546421,59748546421,59748546421,81,81,81,81,81,81,20.870001,20.870001,20.870001,20.870001,20.870001,20.870001,-0.04507035,-0.04507035,-0.04507035,-0.04507035,-0.04507035,-0.04507035,-0.018253726,-0.018253726,-0.018253726,-0.018253726,-0.018253726,-0.018253726,0.00147586,0.00147586,0.00147586,0.00147586,0.00147586,0.00147586,-0.004568349,-0.004568349,-0.004568349,-0.004568349,-0.004568349,-0.004568349,-0.003030194,-0.003030194,-0.003030194,-0.003030194,-0.003030194,-0.003030194,2.52E+11,2.52E+11,,2.52E+11,2.52E+11,,2.5440953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,2361009178,,,,,
06/02/2021,6844003243,,,1805798734,,,78643370.98,,,21930339.51,,,923723865.6,,,73470839.42,,,13439.4,,,4516.89,,,1048758.814,,,82241.17302,,,42100325.49,,,5337781.488,,,0,,,18900789.67,,,900578062.8,,,53214098.19,,,,,2903815.223,,,,4.02E+11,4.02E+11,4.02E+11,4.02E+11,4.02E+11,4.02E+11,51874640356,51874640356,51874640356,51874640356,51874640356,51874640356,84,84,84,84,84,84,20.870001,20.870001,20.870001,20.870001,20.870001,20.870001,0.082794119,0.082794119,0.082794119,0.082794119,0.082794119,0.082794119,0.031845916,0.031845916,0.031845916,0.031845916,0.031845916,0.031845916,0.000642997,0.000642997,0.000642997,0.000642997,0.000642997,0.000642997,0.005861394,0.005861394,0.005861394,0.005861394,0.005861394,0.005861394,-0.035925571,-0.035925571,-0.035925571,-0.035925571,-0.035925571,-0.035925571,1.80E+11,1.80E+11,,1.80E+11,1.80E+11,,2.5960037,,,,,,,,,,,,,,,1.379565043,,,,,,0.139641819,,,13.6542118,,,18.08547889,,,11.2227782,,,11.6417155,,,,,,15.15557399,,,,,,10.19451691,,,0.75,,,,,,0.825,,,,,,0.05,,,,,,0,0,0,,,,2288367818,,,,,
